country,year,climate_count,health_count,intersection_count
MDV,2003,0,3,0
MDV,2004,1,1,0
MDV,2005,2,1,0
MDV,2006,5,1,0
MDV,2007,10,3,0
MDV,2008,15,1,0
MDV,2009,8,0,0
MDV,2010,7,3,1
MDV,2011,8,0,0
MDV,2012,12,0,0
MDV,2013,5,2,0
MDV,2014,2,2,1
MDV,2015,4,1,1
MDV,2016,7,4,2
MDV,2017,15,5,1
MDV,2018,3,6,0
MDV,2019,6,0,0
MEX,1962,0,3,0
MEX,1963,0,1,0
MEX,1964,0,1,0
MEX,1965,0,1,0
MEX,1971,0,1,0
MEX,1972,0,1,0
MEX,1973,0,2,0
MEX,1974,0,1,0
MEX,1977,0,2,0
MEX,1978,0,4,0
MEX,1979,1,0,0
MEX,1982,0,1,0
MEX,1984,0,1,0
MEX,1985,0,1,0
MEX,1988,0,2,0
MEX,1989,1,1,0
MEX,1990,0,1,0
MEX,1992,0,1,0
MEX,1994,0,1,0
MEX,1995,0,1,0
MEX,1997,0,1,0
MEX,2000,0,2,0
MEX,2003,0,1,0
MEX,2004,0,1,0
MEX,2006,0,1,0
MEX,2007,8,2,0
MEX,2008,3,3,1
MEX,2009,5,3,0
MEX,2010,4,0,0
MEX,2011,13,4,1
MEX,2012,20,9,2
MEX,2013,1,4,0
MEX,2014,2,1,0
MEX,2015,5,1,0
MEX,2016,1,0,0
MEX,2017,1,0,0
MEX,2018,1,1,0
MHL,1991,5,0,0
MHL,1992,2,1,0
MHL,1993,3,1,0
MHL,1994,4,1,0
MHL,1995,1,7,0
MHL,1996,7,3,0
MHL,1997,7,0,0
MHL,1999,7,2,4
MHL,2000,3,7,0
MHL,2001,2,2,1
MHL,2002,2,1,0
MHL,2003,2,1,0
MHL,2004,7,3,2
MHL,2005,5,12,2
MHL,2006,3,3,0
MHL,2007,6,1,0
MHL,2008,11,0,0
MHL,2009,7,1,0
MHL,2010,10,1,0
MHL,2011,7,4,2
MHL,2012,3,1,0
MHL,2013,3,0,0
MHL,2014,5,2,2
MHL,2015,4,5,0
MHL,2016,2,2,0
MHL,2017,5,2,1
MHL,2018,7,3,1
MHL,2019,4,7,1
MKD,1993,0,1,0
MKD,2003,0,2,0
MKD,2005,0,3,0
MKD,2007,5,0,0
MKD,2008,1,0,0
MKD,2009,6,0,0
MKD,2010,3,0,0
MKD,2011,3,0,0
MKD,2012,1,0,0
MKD,2013,0,2,0
MKD,2014,7,1,0
MKD,2015,1,0,0
MKD,2016,2,0,0
MKD,2018,2,1,2
MKD,2019,7,0,0
MLI,1962,0,2,0
MLI,1967,0,1,0
MLI,1969,0,4,0
MLI,1971,0,1,0
MLI,1972,0,1,0
MLI,1974,0,1,0
MLI,1977,0,2,0
MLI,1978,0,1,0
MLI,1979,0,3,0
MLI,1980,0,2,0
MLI,1984,0,1,0
MLI,1985,0,1,0
MLI,1986,0,2,0
MLI,1988,0,6,0
MLI,1989,0,2,0
MLI,1990,0,2,0
MLI,1991,0,2,0
MLI,1992,0,1,0
MLI,1993,1,1,0
MLI,1994,0,1,0
MLI,1995,0,4,0
MLI,1996,0,5,0
MLI,1999,0,1,0
MLI,2000,0,1,0
MLI,2001,0,2,0
MLI,2002,0,3,0
MLI,2004,0,3,0
MLI,2006,0,7,0
MLI,2008,5,2,1
MLI,2009,2,2,0
MLI,2010,2,4,1
MLI,2011,1,4,0
MLI,2012,1,3,1
MLI,2013,0,1,0
MLI,2014,0,2,0
MLI,2015,2,3,0
MLI,2016,6,1,1
MLI,2017,2,5,2
MLI,2018,2,0,0
MLI,2019,4,2,0
MLT,1967,0,1,0
MLT,1969,0,1,0
MLT,1972,0,2,0
MLT,1978,1,1,0
MLT,1981,0,1,0
MLT,1982,0,1,0
MLT,1983,0,1,0
MLT,1984,0,3,0
MLT,1985,0,3,0
MLT,1989,5,0,0
MLT,1990,1,0,0
MLT,1991,3,0,0
MLT,1992,1,0,0
MLT,1993,0,1,0
MLT,1995,0,1,0
MLT,1996,0,2,0
MLT,1997,1,1,0
MLT,1998,0,1,0
MLT,2000,2,2,0
MLT,2001,3,0,0
MLT,2004,1,2,0
MLT,2006,3,0,0
MLT,2007,11,0,0
MLT,2008,9,0,0
MLT,2009,6,0,0
MLT,2010,3,0,0
MLT,2011,2,0,0
MLT,2012,0,1,0
MLT,2013,3,4,0
MLT,2014,4,0,0
MLT,2015,7,1,0
MLT,2017,1,0,0
MLT,2018,1,2,1
MLT,2019,0,2,0
MMR,1962,0,1,0
MMR,1965,0,1,0
MMR,1976,0,1,0
MMR,1985,0,6,0
MMR,1991,0,1,0
MMR,1992,1,0,0
MMR,1993,0,1,0
MMR,1994,1,5,0
MMR,1995,0,1,0
MMR,2000,0,1,0
MMR,2001,0,3,0
MMR,2002,0,1,0
MMR,2003,0,2,0
MMR,2004,0,2,0
MMR,2005,0,2,0
MMR,2006,0,4,0
MMR,2007,18,0,0
MMR,2008,3,8,2
MMR,2009,8,3,2
MMR,2010,10,3,4
MMR,2011,5,0,0
MMR,2012,1,0,0
MMR,2014,2,1,1
MMR,2015,6,3,0
MMR,2017,3,0,0
MMR,2019,5,0,0
MNE,2007,7,0,0
MNE,2008,2,0,0
MNE,2009,9,3,3
MNE,2010,4,0,0
MNE,2011,7,1,0
MNE,2012,2,0,0
MNE,2013,3,0,0
MNE,2015,2,0,0
MNE,2016,4,0,0
MNE,2017,4,0,0
MNE,2018,3,0,0
MNE,2019,2,0,0
MNG,1962,0,1,0
MNG,1964,0,1,0
MNG,1974,0,2,0
MNG,1987,0,1,0
MNG,1993,1,0,0
MNG,1995,0,1,0
MNG,1996,0,1,0
MNG,1997,0,1,0
MNG,2000,1,1,0
MNG,2001,0,1,0
MNG,2002,1,2,0
MNG,2003,2,0,0
MNG,2004,0,2,0
MNG,2005,0,6,0
MNG,2006,0,4,0
MNG,2007,25,2,0
MNG,2008,0,2,0
MNG,2009,6,2,0
MNG,2010,6,6,0
MNG,2011,7,1,0
MNG,2012,0,2,0
MNG,2013,3,3,1
MNG,2014,5,1,0
MNG,2015,2,1,0
MNG,2016,5,0,0
MNG,2017,5,0,0
MNG,2018,7,4,2
MNG,2019,13,0,0
MOZ,1975,0,6,0
MOZ,1977,0,1,0
MOZ,1978,0,1,0
MOZ,1979,0,3,0
MOZ,1980,0,2,0
MOZ,1982,0,3,0
MOZ,1983,0,1,0
MOZ,1984,0,5,0
MOZ,1985,0,4,0
MOZ,1986,0,5,0
MOZ,1987,0,5,0
MOZ,1988,0,3,0
MOZ,1990,0,3,0
MOZ,1993,0,2,0
MOZ,1994,0,3,0
MOZ,1995,0,3,0
MOZ,1996,0,1,0
MOZ,1997,0,1,0
MOZ,1998,0,2,0
MOZ,1999,0,3,0
MOZ,2001,0,5,0
MOZ,2002,0,2,0
MOZ,2003,0,2,0
MOZ,2004,0,8,0
MOZ,2005,0,3,0
MOZ,2006,0,2,0
MOZ,2007,18,0,0
MOZ,2008,1,10,0
MOZ,2009,4,6,3
MOZ,2010,10,2,0
MOZ,2011,0,3,0
MOZ,2014,2,1,0
MOZ,2015,1,1,0
MOZ,2016,1,0,0
MOZ,2017,6,0,0
MOZ,2018,2,1,0
MOZ,2019,7,1,0
MRT,1962,0,1,0
MRT,1968,0,1,0
MRT,1969,0,1,0
MRT,1973,0,1,0
MRT,1976,0,2,0
MRT,1977,0,2,0
MRT,1979,0,1,0
MRT,1981,0,1,0
MRT,1984,0,1,0
MRT,1985,0,4,0
MRT,1986,0,1,0
MRT,1987,0,2,0
MRT,1990,0,1,0
MRT,1992,0,2,0
MRT,1993,0,2,0
MRT,1995,0,1,0
MRT,1996,0,2,0
MRT,1997,0,4,0
MRT,2002,0,1,0
MRT,2003,0,2,0
MRT,2004,0,1,0
MRT,2006,0,1,0
MRT,2007,1,0,0
MRT,2008,4,1,0
MRT,2009,6,0,0
MRT,2010,0,1,0
MRT,2011,1,14,1
MRT,2012,3,5,0
MRT,2013,1,5,1
MRT,2014,0,10,0
MRT,2015,0,8,0
MRT,2016,3,0,0
MRT,2017,4,0,0
MRT,2018,2,3,0
MRT,2019,2,4,0
MUS,1973,0,1,0
MUS,1974,0,1,0
MUS,1976,0,1,0
MUS,1977,0,1,0
MUS,1979,0,2,0
MUS,1980,0,1,0
MUS,1981,0,1,0
MUS,1984,0,1,0
MUS,1985,0,5,0
MUS,1986,0,2,0
MUS,1989,0,1,0
MUS,1991,0,1,0
MUS,1993,1,0,0
MUS,1994,0,1,0
MUS,1996,0,1,0
MUS,1997,3,1,0
MUS,1998,2,1,0
MUS,1999,0,1,0
MUS,2001,1,0,0
MUS,2002,0,1,0
MUS,2003,0,3,0
MUS,2004,4,0,0
MUS,2005,0,2,0
MUS,2006,4,10,10
MUS,2007,11,4,2
MUS,2008,10,0,0
MUS,2009,7,4,0
MUS,2010,7,0,0
MUS,2011,17,0,0
MUS,2012,4,2,0
MUS,2013,9,3,0
MUS,2014,8,0,0
MUS,2015,3,1,0
MUS,2016,8,0,0
MUS,2017,3,0,0
MUS,2018,7,0,0
MUS,2019,9,1,1
MWI,1965,0,2,0
MWI,1972,0,2,0
MWI,1975,0,1,0
MWI,1977,0,1,0
MWI,1985,0,1,0
MWI,1986,0,2,0
MWI,1987,0,3,0
MWI,1990,0,1,0
MWI,1992,1,4,0
MWI,1994,0,5,0
MWI,1995,0,6,0
MWI,1996,0,1,0
MWI,1997,0,1,0
MWI,1999,0,7,0
MWI,2000,0,3,0
MWI,2001,0,4,0
MWI,2002,0,11,0
MWI,2003,0,1,0
MWI,2004,0,4,0
MWI,2005,0,6,0
MWI,2007,0,20,0
MWI,2008,2,2,0
MWI,2009,4,0,0
MWI,2010,14,10,5
MWI,2011,7,0,0
MWI,2012,1,5,0
MWI,2013,0,8,0
MWI,2014,0,5,0
MWI,2015,0,6,0
MWI,2016,6,6,3
MWI,2017,4,1,0
MWI,2018,6,3,2
MWI,2019,5,2,0
MYS,1961,0,1,0
MYS,1962,0,1,0
MYS,1965,0,4,0
MYS,1968,0,1,0
MYS,1971,0,1,0
MYS,1973,0,2,0
MYS,1974,0,1,0
MYS,1979,0,1,0
MYS,1986,0,1,0
MYS,1994,0,3,0
MYS,1995,1,0,0
MYS,1996,1,2,0
MYS,1997,0,1,0
MYS,2001,0,4,0
MYS,2003,0,3,0
MYS,2004,0,1,0
MYS,2005,0,1,0
MYS,2006,0,1,0
MYS,2007,8,0,0
MYS,2008,2,1,0
MYS,2009,8,0,0
MYS,2010,2,0,0
MYS,2011,2,0,0
MYS,2014,0,1,0
MYS,2016,6,1,0
MYS,2018,0,2,0
MYS,2019,4,2,0
NAM,1990,0,2,0
NAM,1991,0,2,0
NAM,1993,0,4,0
NAM,1994,0,1,0
NAM,1995,0,1,0
NAM,1996,0,1,0
NAM,1999,0,2,0
NAM,2000,0,4,0
NAM,2001,0,6,0
NAM,2002,0,5,0
NAM,2003,0,4,0
NAM,2004,0,9,0
NAM,2005,0,2,0
NAM,2006,0,4,0
NAM,2007,7,2,0
NAM,2008,4,3,2
NAM,2009,6,3,1
NAM,2010,6,2,0
NAM,2011,2,0,0
NAM,2012,2,0,0
NAM,2013,1,2,2
NAM,2014,2,7,0
NAM,2015,0,2,0
NAM,2016,6,0,0
NAM,2017,3,0,0
NAM,2018,0,5,0
NAM,2019,5,0,0
NER,1962,0,1,0
NER,1963,0,3,0
NER,1966,0,1,0
NER,1971,0,1,0
NER,1973,0,3,0
NER,1976,0,1,0
NER,1978,0,2,0
NER,1979,0,1,0
NER,1980,0,2,0
NER,1981,0,1,0
NER,1983,0,1,0
NER,1984,0,1,0
NER,1985,0,2,0
NER,1986,0,1,0
NER,1990,0,2,0
NER,1993,0,1,0
NER,1994,0,1,0
NER,1995,0,3,0
NER,1997,1,1,0
NER,1999,0,3,0
NER,2000,0,6,0
NER,2001,0,11,0
NER,2002,0,2,0
NER,2003,0,2,0
NER,2004,0,3,0
NER,2006,0,1,0
NER,2007,4,0,0
NER,2008,2,1,0
NER,2009,2,1,0
NER,2010,1,0,0
NER,2011,5,1,0
NER,2013,1,3,1
NER,2014,7,4,0
NER,2015,2,0,0
NER,2016,6,5,0
NER,2017,2,0,0
NER,2018,4,1,0
NER,2019,8,7,2
NGA,1964,0,2,0
NGA,1973,0,1,0
NGA,1975,0,1,0
NGA,1976,0,1,0
NGA,1979,0,1,0
NGA,1981,0,1,0
NGA,1982,0,2,0
NGA,1985,0,1,0
NGA,1986,0,2,0
NGA,1989,0,1,0
NGA,1990,0,2,0
NGA,1991,1,0,0
NGA,1992,0,1,0
NGA,1999,0,6,0
NGA,2000,0,6,0
NGA,2001,0,7,0
NGA,2002,0,8,0
NGA,2003,0,5,0
NGA,2004,0,9,0
NGA,2005,0,2,0
NGA,2006,0,5,0
NGA,2007,5,4,0
NGA,2008,1,4,2
NGA,2009,4,10,2
NGA,2010,0,5,0
NGA,2011,1,4,1
NGA,2012,0,2,0
NGA,2013,1,1,0
NGA,2014,2,4,1
NGA,2015,3,3,0
NGA,2016,6,0,0
NGA,2018,3,0,0
NGA,2019,2,0,0
NIC,1968,0,1,0
NIC,1971,0,2,0
NIC,1972,0,2,0
NIC,1973,0,2,0
NIC,1974,0,1,0
NIC,1977,0,1,0
NIC,1978,0,1,0
NIC,1980,0,1,0
NIC,1983,0,2,0
NIC,1984,0,1,0
NIC,1987,0,4,0
NIC,1991,0,2,0
NIC,1992,0,1,0
NIC,1996,0,1,0
NIC,1997,0,1,0
NIC,1998,2,0,0
NIC,1999,1,1,0
NIC,2000,0,2,0
NIC,2001,1,0,0
NIC,2002,0,1,0
NIC,2004,0,1,0
NIC,2006,0,5,0
NIC,2008,3,0,0
NIC,2009,4,4,0
NIC,2010,4,4,0
NIC,2011,5,6,1
NIC,2012,3,1,2
NIC,2013,1,9,0
NIC,2014,4,4,2
NIC,2015,2,3,1
NIC,2016,5,0,0
NIC,2017,2,0,0
NIC,2018,1,0,0
NIC,2019,5,2,1
NLD,1962,0,1,0
NLD,1969,0,1,0
NLD,1970,0,1,0
NLD,1972,0,1,0
NLD,1977,1,0,0
NLD,1980,0,2,0
NLD,1989,2,1,0
NLD,1990,0,1,0
NLD,1991,1,0,0
NLD,1993,0,1,0
NLD,1996,0,2,0
NLD,2000,1,1,0
NLD,2001,0,2,0
NLD,2002,0,1,0
NLD,2003,0,2,0
NLD,2004,1,5,0
NLD,2007,4,0,0
NLD,2008,0,4,0
NLD,2009,3,1,0
NLD,2010,3,0,0
NLD,2013,0,3,0
NLD,2015,3,3,0
NLD,2016,5,0,0
NLD,2017,3,2,0
NLD,2018,4,0,0
NLD,2019,5,1,3
NOR,1973,0,4,0
NOR,1979,0,1,0
NOR,1987,0,1,0
NOR,1989,4,0,0
NOR,1990,2,0,0
NOR,1991,1,4,0
NOR,1992,0,2,0
NOR,1993,1,0,0
NOR,1996,1,1,0
NOR,1997,0,4,0
NOR,1998,0,2,0
NOR,2000,0,4,0
NOR,2001,0,1,0
NOR,2002,0,1,0
NOR,2003,0,1,0
NOR,2004,4,0,0
NOR,2005,0,1,0
NOR,2006,0,8,0
NOR,2007,6,7,0
NOR,2008,6,8,0
NOR,2009,2,7,0
NOR,2010,2,3,0
NOR,2011,1,1,0
NOR,2013,1,1,0
NOR,2014,1,3,0
NOR,2015,4,1,0
NOR,2016,2,5,0
NOR,2017,1,2,0
NOR,2018,3,11,2
NOR,2019,9,1,0
NPL,1961,0,1,0
NPL,1962,0,1,0
NPL,1964,0,2,0
NPL,1968,0,1,0
NPL,1972,0,2,0
NPL,1977,0,1,0
NPL,1987,0,1,0
NPL,1988,1,1,0
NPL,1989,3,0,0
NPL,1992,0,4,0
NPL,1993,0,1,0
NPL,1994,0,1,0
NPL,1995,0,1,0
NPL,1996,1,1,0
NPL,1999,0,2,0
NPL,2000,1,3,0
NPL,2001,0,1,0
NPL,2003,0,1,0
NPL,2004,0,4,0
NPL,2005,0,1,0
NPL,2006,0,1,0
NPL,2007,11,0,0
NPL,2008,3,0,0
NPL,2009,12,3,2
NPL,2010,8,0,0
NPL,2011,2,0,0
NPL,2012,5,0,0
NPL,2013,5,0,0
NPL,2014,2,0,0
NPL,2015,2,0,0
NPL,2016,2,1,0
NPL,2017,4,1,0
NPL,2018,7,1,1
NPL,2019,6,3,2
NRU,2000,1,5,0
NRU,2001,3,0,0
NRU,2002,1,3,1
NRU,2003,3,0,0
NRU,2004,2,1,0
NRU,2006,1,1,0
NRU,2007,6,0,0
NRU,2008,11,1,0
NRU,2009,13,4,3
NRU,2010,7,10,0
NRU,2011,17,1,0
NRU,2012,19,0,0
NRU,2013,12,2,0
NRU,2014,11,3,2
NRU,2015,5,1,0
NRU,2016,8,1,0
NRU,2017,4,3,1
NRU,2018,4,2,0
NRU,2019,11,5,1
NZL,1960,0,9,0
NZL,1961,0,1,0
NZL,1962,0,3,0
NZL,1963,0,1,0
NZL,1964,0,2,0
NZL,1965,0,1,0
NZL,1966,0,2,0
NZL,1967,0,2,0
NZL,1968,0,1,0
NZL,1969,0,2,0
NZL,1970,0,1,0
NZL,1982,0,2,0
NZL,1983,0,3,0
NZL,1986,0,1,0
NZL,1989,10,1,0
NZL,1990,2,0,0
NZL,1992,1,2,0
NZL,1993,2,0,0
NZL,1994,0,1,0
NZL,1995,0,2,0
NZL,1998,1,0,0
NZL,1999,2,0,0
NZL,2000,1,1,0
NZL,2001,0,2,0
NZL,2002,1,1,0
NZL,2004,0,4,0
NZL,2005,0,1,0
NZL,2006,2,2,2
NZL,2007,10,0,0
NZL,2008,1,1,1
NZL,2009,7,0,0
NZL,2010,5,0,0
NZL,2011,5,4,0
NZL,2012,7,0,0
NZL,2013,5,2,0
NZL,2014,6,0,0
NZL,2015,1,0,0
NZL,2017,7,0,0
NZL,2018,10,0,0
NZL,2019,7,0,0
OMN,1972,0,1,0
OMN,1975,0,1,0
OMN,1980,0,1,0
OMN,1985,0,1,0
OMN,1987,0,2,0
OMN,1988,0,3,0
OMN,1990,1,0,0
OMN,1991,0,1,0
OMN,1992,1,0,0
OMN,1993,0,4,0
OMN,1994,0,2,0
OMN,1995,1,1,0
OMN,1997,0,4,0
OMN,1998,0,1,0
OMN,1999,0,2,0
OMN,2000,0,2,0
OMN,2001,0,1,0
OMN,2003,0,2,0
OMN,2004,0,2,0
OMN,2006,0,1,0
OMN,2007,1,1,1
OMN,2008,4,0,0
OMN,2009,2,0,0
OMN,2010,0,1,0
OMN,2011,1,0,0
OMN,2013,1,0,0
OMN,2015,1,0,0
OMN,2017,2,0,0
OMN,2018,0,2,0
PAK,1961,0,4,0
PAK,1962,0,1,0
PAK,1963,0,1,0
PAK,1967,0,2,0
PAK,1969,0,3,0
PAK,1972,0,1,0
PAK,1973,0,1,0
PAK,1981,0,1,0
PAK,1982,0,1,0
PAK,1985,0,1,0
PAK,1986,0,1,0
PAK,1988,0,1,0
PAK,1989,0,1,0
PAK,1991,0,2,0
PAK,1994,0,1,0
PAK,1995,0,1,0
PAK,1996,0,4,0
PAK,1998,0,1,0
PAK,1999,0,1,0
PAK,2000,0,2,0
PAK,2002,0,1,0
PAK,2004,0,3,0
PAK,2006,0,1,0
PAK,2007,3,1,0
PAK,2010,7,0,0
PAK,2012,1,2,0
PAK,2013,2,1,0
PAK,2014,3,1,0
PAK,2015,1,0,0
PAK,2017,5,1,0
PAK,2018,3,1,1
PAK,2019,6,0,0
PAN,1978,0,1,0
PAN,1980,0,3,0
PAN,1981,0,2,0
PAN,1982,0,1,0
PAN,1985,0,4,0
PAN,1989,0,1,0
PAN,1990,0,5,0
PAN,1991,0,3,0
PAN,1992,0,1,0
PAN,1996,1,2,0
PAN,1997,0,4,0
PAN,2000,0,2,0
PAN,2001,0,5,0
PAN,2003,0,6,0
PAN,2005,0,3,0
PAN,2008,3,1,0
PAN,2009,2,1,0
PAN,2011,5,1,0
PAN,2012,1,0,0
PAN,2013,0,3,0
PAN,2014,0,2,0
PAN,2015,2,0,0
PAN,2016,2,5,0
PAN,2017,0,3,0
PAN,2018,0,3,0
PAN,2019,1,0,0
PER,1959,0,3,0
PER,1962,0,1,0
PER,1963,0,3,0
PER,1964,0,1,0
PER,1969,0,3,0
PER,1978,0,2,0
PER,1980,0,2,0
PER,1984,0,5,0
PER,1985,0,1,0
PER,1988,0,1,0
PER,1989,0,1,0
PER,1990,0,1,0
PER,1994,0,1,0
PER,1997,0,3,0
PER,1998,0,1,0
PER,2000,0,2,0
PER,2001,0,4,0
PER,2002,0,4,0
PER,2003,0,2,0
PER,2005,0,1,0
PER,2007,4,3,0
PER,2008,1,5,0
PER,2009,8,1,1
PER,2010,6,4,0
PER,2011,4,1,0
PER,2013,0,3,0
PER,2014,4,3,0
PER,2015,3,1,1
PER,2016,1,1,0
PER,2017,4,0,0
PER,2018,10,0,0
PER,2019,7,1,0
PHL,1961,0,1,0
PHL,1968,0,1,0
PHL,1970,0,1,0
PHL,1972,0,1,0
PHL,1973,0,4,0
PHL,1974,0,1,0
PHL,1978,0,2,0
PHL,1984,0,1,0
PHL,1987,0,4,0
PHL,1988,0,1,0
PHL,1992,0,1,0
PHL,1993,0,1,0
PHL,1994,0,2,0
PHL,1995,0,1,0
PHL,1997,1,0,0
PHL,1998,1,1,0
PHL,2000,0,2,0
PHL,2002,0,2,0
PHL,2004,0,2,0
PHL,2005,0,2,0
PHL,2006,0,1,0
PHL,2007,4,0,0
PHL,2008,0,2,0
PHL,2009,7,0,0
PHL,2010,3,2,0
PHL,2012,2,2,0
PHL,2013,2,1,0
PHL,2014,2,10,1
PHL,2015,4,1,0
PHL,2016,2,1,0
PHL,2017,1,2,0
PHL,2018,1,0,0
PHL,2019,6,1,0
PLW,1999,22,0,0
PLW,2000,10,4,2
PLW,2001,2,0,0
PLW,2002,6,4,0
PLW,2003,1,14,1
PLW,2005,2,0,0
PLW,2006,2,1,0
PLW,2007,3,0,0
PLW,2008,7,1,1
PLW,2009,8,3,1
PLW,2010,4,14,1
PLW,2011,10,3,4
PLW,2012,11,2,0
PLW,2013,14,5,0
PLW,2014,15,3,3
PLW,2015,5,6,2
PLW,2016,15,7,0
PLW,2017,5,0,0
PLW,2018,11,17,2
PLW,2019,10,8,5
PNG,1978,0,1,0
PNG,1980,0,2,0
PNG,1981,0,3,0
PNG,1983,0,1,0
PNG,1984,0,1,0
PNG,1990,2,0,0
PNG,1991,2,0,0
PNG,1992,0,1,0
PNG,1995,2,1,0
PNG,1996,2,0,0
PNG,1997,4,0,0
PNG,1998,6,0,0
PNG,1999,1,0,0
PNG,2000,2,0,0
PNG,2001,6,7,9
PNG,2002,6,5,2
PNG,2003,6,6,2
PNG,2004,5,1,0
PNG,2005,8,3,0
PNG,2006,4,5,1
PNG,2007,8,8,1
PNG,2008,14,8,0
PNG,2009,16,3,6
PNG,2010,8,3,1
PNG,2011,4,9,1
PNG,2012,2,2,0
PNG,2013,2,5,0
PNG,2014,5,10,1
PNG,2015,14,2,1
PNG,2016,2,3,0
PNG,2017,7,3,2
PNG,2018,4,0,0
PNG,2019,13,4,0
POL,1959,0,1,0
POL,1965,0,1,0
POL,1979,0,1,0
POL,1980,0,1,0
POL,1981,0,1,0
POL,1985,0,2,0
POL,1987,0,2,0
POL,1994,0,2,0
POL,1997,1,1,0
POL,1998,1,0,0
POL,1999,0,1,0
POL,2001,0,1,0
POL,2002,0,2,0
POL,2003,0,2,0
POL,2007,11,0,0
POL,2008,7,1,0
POL,2009,2,2,2
POL,2010,5,0,0
POL,2011,1,2,0
POL,2013,1,0,0
POL,2014,4,1,0
POL,2015,2,0,0
POL,2016,1,0,0
POL,2017,3,1,0
POL,2018,3,0,0
POL,2019,6,7,0
POR,1962,0,7,0
PRK,1992,0,4,0
PRK,1993,0,2,0
PRK,1994,0,2,0
PRK,2001,0,1,0
PRK,2009,2,0,0
PRK,2014,2,0,0
PRT,1959,0,1,0
PRT,1960,0,1,0
PRT,1980,0,2,0
PRT,1986,0,1,0
PRT,1994,0,1,0
PRT,1996,1,0,0
PRT,2000,1,6,0
PRT,2002,0,1,0
PRT,2005,2,0,0
PRT,2007,5,1,1
PRT,2008,3,1,0
PRT,2009,10,0,0
PRT,2010,4,1,0
PRT,2012,1,1,0
PRT,2014,1,1,1
PRT,2015,3,0,0
PRT,2016,2,0,0
PRT,2017,3,1,0
PRT,2018,4,0,0
PRT,2019,2,1,0
PRY,1961,0,2,0
PRY,1969,0,2,0
PRY,1970,0,1,0
PRY,1973,0,4,0
PRY,1974,0,1,0
PRY,1975,0,1,0
PRY,1980,0,1,0
PRY,1983,0,2,0
PRY,1985,0,1,0
PRY,1986,0,1,0
PRY,1987,0,1,0
PRY,1988,0,1,0
PRY,1989,0,2,0
PRY,1992,0,1,0
PRY,1995,0,1,0
PRY,1999,0,1,0
PRY,2000,0,1,0
PRY,2002,0,1,0
PRY,2003,0,1,0
PRY,2004,0,1,0
PRY,2005,0,4,0
PRY,2006,0,1,0
PRY,2007,1,0,0
PRY,2008,3,3,0
PRY,2009,3,3,0
PRY,2010,4,0,0
PRY,2011,2,0,0
PRY,2012,0,1,0
PRY,2013,2,1,0
PRY,2014,2,1,0
PRY,2015,4,1,0
PRY,2016,2,2,1
PRY,2017,5,0,0
PRY,2018,6,1,0
PRY,2019,2,1,0
PSE,1998,0,2,0
PSE,2008,1,2,0
PSE,2009,2,0,0
PSE,2010,2,2,0
PSE,2013,0,1,0
PSE,2014,0,1,0
PSE,2017,1,0,0
QAT,1971,0,1,0
QAT,1972,0,1,0
QAT,1974,0,3,0
QAT,1975,0,1,0
QAT,1977,0,1,0
QAT,1990,0,1,0
QAT,1991,0,1,0
QAT,1992,0,2,0
QAT,1994,0,1,0
QAT,1995,0,2,0
QAT,1997,0,1,0
QAT,1998,0,2,0
QAT,1999,1,3,0
QAT,2000,0,2,0
QAT,2002,0,1,0
QAT,2005,0,2,0
QAT,2007,1,0,0
QAT,2009,8,0,0
QAT,2010,3,1,0
QAT,2012,2,0,0
QAT,2013,2,0,0
QAT,2018,0,1,0
QAT,2019,3,0,0
ROU,1960,0,5,0
ROU,1968,0,1,0
ROU,1979,0,3,0
ROU,1988,0,1,0
ROU,1992,0,5,0
ROU,2001,0,1,0
ROU,2006,0,1,0
ROU,2007,5,0,0
ROU,2008,2,0,0
ROU,2009,6,4,2
ROU,2010,3,1,1
ROU,2011,1,0,0
ROU,2012,1,0,0
ROU,2015,2,1,0
ROU,2016,2,0,0
ROU,2018,2,0,0
ROU,2019,11,0,0
RUS,1959,0,1,0
RUS,1960,0,6,0
RUS,1961,0,2,0
RUS,1963,0,1,0
RUS,1974,0,2,0
RUS,1976,0,2,0
RUS,1978,0,1,0
RUS,1981,0,1,0
RUS,1984,0,2,0
RUS,1987,0,1,0
RUS,1988,1,1,0
RUS,1989,0,1,0
RUS,1990,0,1,0
RUS,1991,0,2,0
RUS,1993,0,1,0
RUS,1994,0,1,0
RUS,1997,0,1,0
RUS,2002,1,0,0
RUS,2003,1,3,1
RUS,2004,0,1,0
RUS,2005,0,1,0
RUS,2006,0,1,0
RUS,2007,1,0,0
RUS,2008,1,1,0
RUS,2009,1,0,0
RUS,2010,1,1,1
RUS,2013,0,1,0
RUS,2015,4,0,0
RUS,2016,3,1,0
RUS,2017,1,1,1
RUS,2018,1,0,0
RUS,2019,1,0,0
RWA,1963,0,1,0
RWA,1967,0,2,0
RWA,1969,0,2,0
RWA,1970,0,1,0
RWA,1971,0,1,0
RWA,1972,0,1,0
RWA,1973,0,1,0
RWA,1977,0,1,0
RWA,1980,0,3,0
RWA,1981,0,1,0
RWA,1982,0,1,0
RWA,1985,1,0,0
RWA,1989,0,1,0
RWA,1990,0,3,0
RWA,1991,0,1,0
RWA,1995,0,1,0
RWA,1997,0,1,0
RWA,1998,0,2,0
RWA,1999,0,1,0
RWA,2000,0,5,0
RWA,2002,0,3,0
