	sector	country	year	language	sdgs3	sdgs13
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470961/original/ADB_MEMORIA.pdf?1547566492	Gas, Water & Multiutilities	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470963/original/QH_COP_2018_15-1-2019.pdf?1547568352	Financial Services	Egypt	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470965/original/UbiqusSpain_annual_report_2017.pdf?1547569849	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470966/original/Informe_de_Progreso_2017.pdf?1547570265	Media	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470967/original/COP_CPN_2018.pdf?1547579249	Financial Services	Ecuador	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470970/original/Flex_UNGC_Commitment_Communcation_on_Progress_COP_2018.pdf?1547594884	Technology Hardware & Equip...	United State...	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470973/original/MHI_REPORT2018.pdf?1547604513	Technology Hardware & Equip...	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470974/original/ESG_DATA_BOOK2018.pdf?1547604513	Technology Hardware & Equip...	Japan	2019	Japanese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470976/original/MUC_COP_2017.pdf?1547613519	Financial Services	Indonesia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470977/original/Letter_to_UN_Secretary-General.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470978/original/Boundary_Noise_Monitoring_report_2017.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470979/original/Electricity_Bill_2018.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470980/original/Employment_Status.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470981/original/Group_Insurance_2019.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470982/original/QEP-0720-01-06R0_New_Staff_Orientation_Checklist.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470983/original/Workforce_ManhourOT_MC.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470984/original/Grievance_Complaint_Lodge_Form.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470985/original/Settlement_of_Grievance_Control_Chart.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470986/original/Arbitration_Agreement_Form.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470987/original/ISO14001-2015_Certificate_%285thJun2017__15thMay2020%29.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470988/original/Lubrication___Solvent_Report_2018.pdf?1547616423	General Industrials	Singapore	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470989/original/Global_Compact_2018.pdf?1547623742	Electronic & Electrical Equ...	Malaysia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470991/original/W002-03_Labor_Policy-Rev0.pdf?1547623742	Electronic & Electrical Equ...	Malaysia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470992/original/W002-04_Safety_and_Health_Policy-Rev0.pdf?1547623742	Electronic & Electrical Equ...	Malaysia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470993/original/W002-05_Environmental_Policy-rev0.pdf?1547623742	Electronic & Electrical Equ...	Malaysia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470994/original/W002-06_Ethics_Policy-Rev0.pdf?1547623742	Electronic & Electrical Equ...	Malaysia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470995/original/W002-07_Traffic_Safety_Policy-Rev0.pdf?1547623742	Electronic & Electrical Equ...	Malaysia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/470997/original/Informe_de_progreso__FINAL.pdf?1547627918	Construction & Materials	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471001/original/UNGC_Communication_On_Progress_Swedbank_2019.pdf?1547630433	Financial Services	Sweden	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471004/original/COP.pdf?1547637863	Oil Equipment, Services & D...	Bangladesh	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471007/original/2018_COP_Report_Lainisalo_Oy.pdf?1547648847	Support Services	Finland	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471008/original/DACSA_GROUP_MEMORIA_2017.pdf?1547653166	Food Producers	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471012/original/MUFG_Report_2018.pdf?1547680929	Financial Services	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471015/original/COP_CREEL_2018.pdf?1547689350	Diversified	Mexico	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471016/original/%E5%AE%89%E6%B3%B0%E7%89%A9%E6%B5%812017%E7%A4%BE%E4%BC%9A%E8%B4%A3%E4%BB%BB%E6%8A%A5%E5%91%8A.pdf?1547691899	Industrial Transportation	China	2019	Chinese-Mandarin	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471017/original/Informe_GRI_2017_COLSOF.pdf?1547692921	Electronic & Electrical Equ...	Colombia	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471019/original/Informe_de_sostenibilidad_CANAL_DIGITAL_2017.pdf?1547697391	Electronic & Electrical Equ...	Colombia	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471023/original/Informe_de_Progreso_2017_Uran.pdf?1547713195	Industrial Metals & Mining	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471026/original/Ronergy_Services_SL_-_Informe_de_progreso_Pacto_Mundial_2018__Rev.1.1.pdf?1547715437	Support Services	Spain	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471028/original/COP_Bonnet_Bafal_2018.pdf?1547717034	Construction & Materials	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471031/original/UNGC_COP_2018-2019.pdf?1547725409	Beverages	Sri Lanka	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471034/original/COP_Pacto_Global_2017._2018.pdf?1547736104	General Retailers	Mozambique	2019	Portuguese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471035/original/Pacto_Global_Declaracao_do_PCA_2018.pdf?1547736104	General Retailers	Mozambique	2019	Portuguese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471040/original/24042018-091024_Relatorio_Sustentabilidade_Unimed_2017.pdf?1547744715	Health Care Equipment & Ser...	Brazil	2019	Portuguese	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471044/original/Enact_UNGC_COP_2018.pdf?1547758409	Support Services	Sweden	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471045/original/2017TahoeSR_MR211Oct18.pdf?1547758624	Mining	Canada	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471046/original/2017TahoeSRSpanishMR.pdf?1547758624	Mining	Canada	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471047/original/COP_2018_EN_HAWE_Hydraulik_2019-01-17.pdf?1547759036	Technology Hardware & Equip...	Germany	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471048/original/COP_2018_DE_HAWE_Hydraulik_2019-01-17.pdf?1547759036	Technology Hardware & Equip...	Germany	2019	German	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471049/original/Memoria_de_Sostenibilidad_170119_COP.pdf?1547772930	Financial Services	Ecuador	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471050/original/2.Edited_Chemi-con_Report%28E%29.pdf?1547783099	Electronic & Electrical Equ...	Japan	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471059/original/EUROFINSA_Informe_de_Progreso_2017-2018.pdf?1547799772	Construction & Materials	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471060/original/2018_INFORME_PROGRESO_.pdf?1547799883	Industrial Transportation	Spain	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471061/original/INTERAMERICAN_CSR_Final_WEB.pdf?1547800873	Financial Services	Greece	2019	Greek	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471062/original/INFORME_PROGRESO-2018.1.pdf?1547801773	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471065/original/MONSA_PERU_SAC-INFORME_DE_PROGRESO_2018.pdf?1547803916	Beverages	Peru	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471067/original/Informe_Progreso_2017-2018.pdf?1547806828	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471068/original/Informe_Pacto_mundial_Obremo_2017.pdf?1547808273	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471069/original/Informe_de_Progreso_2017_Desfufor.pdf?1547813205	Technology Hardware & Equip...	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471070/original/Informe_de_Progreso_2017_2018_Tubacex.pdf?1547816315	Industrial Metals & Mining	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471071/original/cop_2017.pdf?1547819930	Industrial Transportation	Ecuador	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471072/original/PacteMondial_Cop2018_MagellanConsulting_vf.pdf?1547825316	Support Services	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471073/original/ENG_COP_Ipiranga_2018.pdf?1547828699	General Retailers	Brazil	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471074/original/COP_Ipiranga_2018.pdf?1547828699	General Retailers	Brazil	2019	Portuguese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471075/original/Carta_Ipiranga_COP_2018_assinada.pdf?1547828699	General Retailers	Brazil	2019	Portuguese	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471076/original/PACTO_GLOBAL_2018.pdf?1547831206	Industrial Engineering	Brazil	2019	Portuguese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471081/original/COP_Optilog.2018_Groupe_Logsytech.pdf?1547840297	Support Services	France	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471084/original/opCoP_IGASAMEX_2018.pdf?1547860873	Alternative Energy	Mexico	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471085/original/ABB_UN_Global_Compact_CoP_for_2018.pdf?1547920322	Industrial Engineering	Switzerland	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471087/original/EBR_E18_1130doublepage.pdf?1548035821	General Industrials	Japan	2019	English	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471088/original/INT18_full_1.pdf?1548035821	General Industrials	Japan	2019	Japanese	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471089/original/COP_PACTO_MUNDIAL_2018_-1.pdf?1548041549	Food Producers	Mexico	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471090/original/UNGC_%EC%9D%B4%ED%96%89%EB%B3%B4%EA%B3%A0%EC%84%9C%282018%29.%EC%9D%B4%ED%99%94%EB%8B%A4%EC%9D%B4%EC%95%84%EB%AA%AC%EB%93%9C.pdf?1548054539	General Industrials	Korea, Repub...	2019	Korean	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471092/original/MEMORIA_SOSTENIBILIDAD_2.018.pdf?1548061513	Support Services	Spain	2019	Spanish	no	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471096/original/ACS_2017_Pacto.pdf?1548062077	Construction & Materials	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471097/original/Shoosmiths_LLP_COP_January_2019_United_Nations_Global_Compact_FINAL_VERSION.pdf?1548062970	Support Services	United Kingdom	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471098/original/INFORME-BRN-2018-PM.pdf?1548064006	Industrial Engineering	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471103/original/Comunicado_de_Progreso_Ttes_Caravana_2018.pdf?1548077794	Industrial Transportation	Colombia	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471104/original/VEB_Non-financial_report_2017.pdf?1548079285	Banks	Russian Fede...	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471105/original/Green_Touches_COP_UNGC_.pdf?1548081056	Support Services	United Arab ...	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471106/original/1178_001.pdf?1548082415	Software & Computer Services	Sweden	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471107/original/COP_2018_-_Disal_SA_.pdf?1548082870	Construction & Materials	Argentina	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471109/original/COMUNICACI%C3%93N_DE_PROGRESO.pdf?1548084733	General Industrials	Argentina	2019	Spanish	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471110/original/rapport_2017_et_2018_pacte_mondial-converted.pdf?1548084982	Gas, Water & Multiutilities	Tunisia	2019	French	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471111/original/2019_Insight_Corporate_Citizenship_Report.pdf?1548089000	Software & Computer Services	United State...	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471114/original/2018_Annual_CSR_SDG_Report.pdf?1548109458	Personal Goods	Lebanon	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471115/original/TOBU_TOP_TOURS_CO._LTD__Communication_on_Progress%282018.1-2018.12%29.pdf?1548120815	Travel & Leisure	Japan	2019	Japanese	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471116/original/COP_Notaria_134_2017-2018.pdf?1548127909	Support Services	Mexico	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471126/original/Discovery_sustainability_website_UNGC_CoP.pdf?1548158531	Nonlife Insurance	South Africa	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471127/original/Discovery_UNGC_CoP_table.pdf?1548158531	Nonlife Insurance	South Africa	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471128/original/Discovery_value-added-statement.pdf?1548158531	Nonlife Insurance	South Africa	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471129/original/Discovery_group-environmental-policy.pdf?1548158531	Nonlife Insurance	South Africa	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471130/original/disccovery-sustainability-reporting-assurance-report-audit-opinion.pdf?1548158532	Nonlife Insurance	South Africa	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471131/original/Discovery-sustainability-high_level_summary_report_2018.pdf?1548158532	Nonlife Insurance	South Africa	2019	English	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471132/original/Informe_de_Progreso_y_ODS_2017.pdf?1548159280	Support Services	Spain	2019	Spanish	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471133/original/Communication_on_Progress_2018_-_HS_Orka.pdf?1548160955	Electricity	Iceland	2019	English	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471136/original/DNV_GL_Annual_Report_2017_04_May.pdf?1548163698	Support Services	Brazil	2019	English	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471137/original/ODIAL_SOLUTIONS_-_Rapport_RSE_COP_2019.pdf?1548165566	Gas, Water & Multiutilities	France	2019	French	yes	yes
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471140/original/AiYO_COP.pdf?1548170289	Financial Services	France	2019	French	no	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471141/original/PactoMundial_2018.pdf?1548170563	Software & Computer Services	Spain	2019	Spanish	yes	no
//s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2019/471142/original/Cadres_en_Mission_Communication_on_Progress_2017-2018.pdf?1548173582	Diversified	France	2019	French	yes	yes
